FIPS_state,FIPS_county,year,incidentType,declarationTitle,state
51,660,1986,Flood,SEVERE STORMS & FLOODING,VA
12,039,1986,Hurricane,HURRICANE KATE,FL
51,171,1986,Flood,SEVERE STORMS & FLOODING,VA
51,760,1986,Flood,SEVERE STORMS & FLOODING,VA
51,775,1986,Flood,SEVERE STORMS & FLOODING,VA
51,530,1986,Flood,SEVERE STORMS & FLOODING,VA
51,770,1986,Flood,SEVERE STORMS & FLOODING,VA
12,073,1986,Hurricane,HURRICANE KATE,FL
12,077,1986,Hurricane,HURRICANE KATE,FL
53,033,1986,Flood,SEVERE STORMS & FLOODING,WA
12,037,1986,Hurricane,HURRICANE KATE,FL
12,045,1986,Hurricane,HURRICANE KATE,FL
12,013,1986,Hurricane,HURRICANE KATE,FL
06,019,1986,Flood,SEVERE STORMS & FLOODING,CA
06,015,1986,Flood,SEVERE STORMS & FLOODING,CA
06,001,1986,Flood,SEVERE STORMS & FLOODING,CA
12,129,1986,Hurricane,HURRICANE KATE,FL
53,009,1986,Flood,SEVERE STORMS & FLOODING,WA
06,039,1986,Flood,SEVERE STORMS & FLOODING,CA
53,031,1986,Flood,SEVERE STORMS & FLOODING,WA
12,065,1986,Hurricane,HURRICANE KATE,FL
06,003,1986,Flood,SEVERE STORMS & FLOODING,CA
06,089,1986,Flood,SEVERE STORMS & FLOODING,CA
06,069,1986,Flood,SEVERE STORMS & FLOODING,CA
06,005,1986,Flood,SEVERE STORMS & FLOODING,CA
06,011,1986,Flood,SEVERE STORMS & FLOODING,CA
06,033,1986,Flood,SEVERE STORMS & FLOODING,CA
06,021,1986,Flood,SEVERE STORMS & FLOODING,CA
06,023,1986,Flood,SEVERE STORMS & FLOODING,CA
06,017,1986,Flood,SEVERE STORMS & FLOODING,CA
06,013,1986,Flood,SEVERE STORMS & FLOODING,CA
06,055,1986,Flood,SEVERE STORMS & FLOODING,CA
06,035,1986,Flood,SEVERE STORMS & FLOODING,CA
06,009,1986,Flood,SEVERE STORMS & FLOODING,CA
06,045,1986,Flood,SEVERE STORMS & FLOODING,CA
06,049,1986,Flood,SEVERE STORMS & FLOODING,CA
06,051,1986,Flood,SEVERE STORMS & FLOODING,CA
06,007,1986,Flood,SEVERE STORMS & FLOODING,CA
06,057,1986,Flood,SEVERE STORMS & FLOODING,CA
06,041,1986,Flood,SEVERE STORMS & FLOODING,CA
06,061,1986,Flood,SEVERE STORMS & FLOODING,CA
06,063,1986,Flood,SEVERE STORMS & FLOODING,CA
06,081,1986,Flood,SEVERE STORMS & FLOODING,CA
06,077,1986,Flood,SEVERE STORMS & FLOODING,CA
06,087,1986,Flood,SEVERE STORMS & FLOODING,CA
06,097,1986,Flood,SEVERE STORMS & FLOODING,CA
06,085,1986,Flood,SEVERE STORMS & FLOODING,CA
06,095,1986,Flood,SEVERE STORMS & FLOODING,CA
32,005,1986,Flood,SEVERE STORMS & FLOODING,NV
06,091,1986,Flood,SEVERE STORMS & FLOODING,CA
06,103,1986,Flood,SEVERE STORMS & FLOODING,CA
06,067,1986,Flood,SEVERE STORMS & FLOODING,CA
06,101,1986,Flood,SEVERE STORMS & FLOODING,CA
32,031,1986,Flood,SEVERE STORMS & FLOODING,NV
32,013,1986,Flood,SEVERE STORMS & FLOODING,NV
06,109,1986,Flood,SEVERE STORMS & FLOODING,CA
06,113,1986,Flood,SEVERE STORMS & FLOODING,CA
49,005,1986,Flood,"HEAVY RAINS, SNOWMELT & FLOODING",UT
32,510,1986,Flood,SEVERE STORMS & FLOODING,NV
06,115,1986,Flood,SEVERE STORMS & FLOODING,CA
49,051,1986,Flood,"HEAVY RAINS, SNOWMELT & FLOODING",UT
30,021,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
49,029,1986,Flood,"HEAVY RAINS, SNOWMELT & FLOODING",UT
30,071,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
49,057,1986,Flood,"HEAVY RAINS, SNOWMELT & FLOODING",UT
30,023,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
32,019,1986,Flood,SEVERE STORMS & FLOODING,NV
32,029,1986,Flood,SEVERE STORMS & FLOODING,NV
30,019,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,035,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,027,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,015,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
06,105,1986,Flood,SEVERE STORMS & FLOODING,CA
30,069,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,051,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,099,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,077,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
48,353,1986,Tornado,"SEVERE STORMS, RAINS & TORNADOES",TX
46,003,1986,Flood,SEVERE STORMS & FLOODING,SD
30,073,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,089,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
30,105,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
46,025,1986,Flood,SEVERE STORMS & FLOODING,SD
46,029,1986,Flood,SEVERE STORMS & FLOODING,SD
30,039,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
46,037,1986,Flood,SEVERE STORMS & FLOODING,SD
53,015,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",WA
30,101,1986,Flood,"HEAVY RAINS, LANDSLIDES & FLOODING",MT
46,051,1986,Flood,SEVERE STORMS & FLOODING,SD
46,005,1986,Flood,SEVERE STORMS & FLOODING,SD
46,111,1986,Flood,SEVERE STORMS & FLOODING,SD
46,045,1986,Flood,SEVERE STORMS & FLOODING,SD
46,077,1986,Flood,SEVERE STORMS & FLOODING,SD
46,011,1986,Flood,SEVERE STORMS & FLOODING,SD
46,057,1986,Flood,SEVERE STORMS & FLOODING,SD
46,043,1986,Flood,SEVERE STORMS & FLOODING,SD
46,039,1986,Flood,SEVERE STORMS & FLOODING,SD
46,073,1986,Flood,SEVERE STORMS & FLOODING,SD
46,067,1986,Flood,SEVERE STORMS & FLOODING,SD
46,049,1986,Flood,SEVERE STORMS & FLOODING,SD
46,085,1986,Flood,SEVERE STORMS & FLOODING,SD
46,119,1986,Flood,SEVERE STORMS & FLOODING,SD
46,109,1986,Flood,SEVERE STORMS & FLOODING,SD
46,115,1986,Flood,SEVERE STORMS & FLOODING,SD
18,135,1986,Tornado,TORNADOES,IN
46,107,1986,Flood,SEVERE STORMS & FLOODING,SD
46,059,1986,Flood,SEVERE STORMS & FLOODING,SD
72,013,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,003,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
42,003,1986,Flood,SEVERE STORMS & FLOODING,PA
72,011,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,001,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
46,123,1986,Flood,SEVERE STORMS & FLOODING,SD
46,129,1986,Flood,SEVERE STORMS & FLOODING,SD
64,040,1986,Typhoon,TYPHOON LOLA,FM
72,009,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,025,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
46,125,1986,Flood,SEVERE STORMS & FLOODING,SD
72,035,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,039,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,043,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,027,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,019,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,017,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,047,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,115,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,065,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,073,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,071,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,054,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,089,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,091,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,101,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,099,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,107,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,141,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,133,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
55,079,1986,Flood,SEVERE STORMS,WI
72,081,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
53,063,1986,Flood,SEVERE STORMS & FLOODING,WA
72,137,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,125,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,149,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
24,001,1986,Flood,SEVERE STORM & FLOODING,MD
33,005,1986,Flood,"SEVERE STORMS, FLOODING",NH
48,345,1986,Tornado,TORNADOES,TX
72,135,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
72,131,1986,Flood,"HEAVY RAINS, FLOODING & MUDSLIDES",PR
55,133,1986,Flood,SEVERE STORMS,WI
33,019,1986,Flood,"SEVERE STORMS, FLOODING",NH
26,005,1986,Flood,SEVERE STORMS & FLOODING,MI
26,035,1986,Flood,SEVERE STORMS & FLOODING,MI
26,139,1986,Flood,SEVERE STORMS & FLOODING,MI
26,101,1986,Flood,SEVERE STORMS & FLOODING,MI
26,049,1986,Flood,SEVERE STORMS & FLOODING,MI
33,011,1986,Flood,"SEVERE STORMS, FLOODING",NH
26,099,1986,Flood,SEVERE STORMS & FLOODING,MI
26,011,1986,Flood,SEVERE STORMS & FLOODING,MI
26,155,1986,Flood,SEVERE STORMS & FLOODING,MI
26,037,1986,Flood,SEVERE STORMS & FLOODING,MI
26,051,1986,Flood,SEVERE STORMS & FLOODING,MI
26,017,1986,Flood,SEVERE STORMS & FLOODING,MI
26,057,1986,Flood,SEVERE STORMS & FLOODING,MI
26,067,1986,Flood,SEVERE STORMS & FLOODING,MI
26,159,1986,Flood,SEVERE STORMS & FLOODING,MI
26,063,1986,Flood,SEVERE STORMS & FLOODING,MI
26,081,1986,Flood,SEVERE STORMS & FLOODING,MI
26,105,1986,Flood,SEVERE STORMS & FLOODING,MI
26,085,1986,Flood,SEVERE STORMS & FLOODING,MI
26,127,1986,Flood,SEVERE STORMS & FLOODING,MI
26,117,1986,Flood,SEVERE STORMS & FLOODING,MI
55,027,1987,Flood,SEVERE STORMS & FLOODING,WI
26,073,1986,Flood,SEVERE STORMS & FLOODING,MI
26,133,1986,Flood,SEVERE STORMS & FLOODING,MI
26,157,1986,Flood,SEVERE STORMS & FLOODING,MI
26,121,1986,Flood,SEVERE STORMS & FLOODING,MI
26,087,1986,Flood,SEVERE STORMS & FLOODING,MI
26,107,1986,Flood,SEVERE STORMS & FLOODING,MI
26,145,1986,Flood,SEVERE STORMS & FLOODING,MI
26,111,1986,Flood,SEVERE STORMS & FLOODING,MI
26,151,1986,Flood,SEVERE STORMS & FLOODING,MI
55,039,1987,Flood,SEVERE STORMS & FLOODING,WI
26,123,1986,Flood,SEVERE STORMS & FLOODING,MI
55,059,1987,Flood,SEVERE STORMS & FLOODING,WI
55,089,1987,Flood,SEVERE STORMS & FLOODING,WI
55,117,1987,Flood,SEVERE STORMS & FLOODING,WI
55,079,1987,Flood,SEVERE STORMS & FLOODING,WI
55,133,1987,Flood,SEVERE STORMS & FLOODING,WI
17,001,1987,Flood,SEVERE STORMS & FLOODING,IL
55,131,1987,Flood,SEVERE STORMS & FLOODING,WI
17,083,1987,Flood,SEVERE STORMS & FLOODING,IL
17,111,1987,Flood,SEVERE STORMS & FLOODING,IL
17,097,1987,Flood,SEVERE STORMS & FLOODING,IL
17,163,1987,Flood,SEVERE STORMS & FLOODING,IL
17,013,1987,Flood,SEVERE STORMS & FLOODING,IL
30,033,1987,Flood,SEVERE STORMS & FLOODING,MT
17,089,1987,Flood,SEVERE STORMS & FLOODING,IL
30,005,1987,Flood,SEVERE STORMS & FLOODING,MT
17,031,1987,Flood,SEVERE STORMS & FLOODING,IL
30,041,1987,Flood,SEVERE STORMS & FLOODING,MT
30,055,1987,Flood,SEVERE STORMS & FLOODING,MT
40,053,1987,Flood,SEVERE STORMS & FLOODING,OK
40,075,1987,Flood,SEVERE STORMS & FLOODING,OK
30,105,1987,Flood,SEVERE STORMS & FLOODING,MT
30,087,1987,Flood,SEVERE STORMS & FLOODING,MT
40,031,1987,Flood,SEVERE STORMS & FLOODING,OK
40,009,1987,Flood,SEVERE STORMS & FLOODING,OK
40,039,1987,Flood,SEVERE STORMS & FLOODING,OK
30,071,1987,Flood,SEVERE STORMS & FLOODING,MT
40,055,1987,Flood,SEVERE STORMS & FLOODING,OK
40,087,1987,Flood,SEVERE STORMS & FLOODING,OK
40,037,1987,Flood,SEVERE STORMS & FLOODING,OK
40,107,1987,Flood,SEVERE STORMS & FLOODING,OK
40,041,1987,Flood,SEVERE STORMS & FLOODING,OK
40,097,1987,Flood,SEVERE STORMS & FLOODING,OK
40,061,1987,Flood,SEVERE STORMS & FLOODING,OK
40,141,1987,Flood,SEVERE STORMS & FLOODING,OK
40,149,1987,Flood,SEVERE STORMS & FLOODING,OK
40,001,1987,Flood,SEVERE STORMS & FLOODING,OK
40,021,1987,Flood,SEVERE STORMS & FLOODING,OK
40,101,1987,Flood,SEVERE STORMS & FLOODING,OK
40,071,1987,Flood,SEVERE STORMS & FLOODING,OK
40,125,1987,Flood,SEVERE STORMS & FLOODING,OK
40,027,1987,Flood,SEVERE STORMS & FLOODING,OK
40,011,1987,Flood,SEVERE STORMS & FLOODING,OK
40,017,1987,Flood,SEVERE STORMS & FLOODING,OK
40,015,1987,Flood,SEVERE STORMS & FLOODING,OK
40,051,1987,Flood,SEVERE STORMS & FLOODING,OK
40,109,1987,Flood,SEVERE STORMS & FLOODING,OK
40,047,1987,Flood,SEVERE STORMS & FLOODING,OK
40,093,1987,Flood,SEVERE STORMS & FLOODING,OK
40,073,1987,Flood,SEVERE STORMS & FLOODING,OK
40,111,1987,Flood,SEVERE STORMS & FLOODING,OK
40,105,1987,Flood,SEVERE STORMS & FLOODING,OK
40,113,1987,Flood,SEVERE STORMS & FLOODING,OK
40,103,1987,Flood,SEVERE STORMS & FLOODING,OK
40,083,1987,Flood,SEVERE STORMS & FLOODING,OK
40,119,1987,Flood,SEVERE STORMS & FLOODING,OK
40,145,1987,Flood,SEVERE STORMS & FLOODING,OK
40,117,1987,Flood,SEVERE STORMS & FLOODING,OK
40,135,1987,Flood,SEVERE STORMS & FLOODING,OK
29,013,1987,Flood,SEVERE STORMS & FLOODING,MO
40,147,1987,Flood,SEVERE STORMS & FLOODING,OK
40,143,1987,Flood,SEVERE STORMS & FLOODING,OK
40,131,1987,Flood,SEVERE STORMS & FLOODING,OK
29,037,1987,Flood,SEVERE STORMS & FLOODING,MO
40,115,1987,Flood,SEVERE STORMS & FLOODING,OK
29,083,1987,Flood,SEVERE STORMS & FLOODING,MO
29,045,1987,Flood,SEVERE STORMS & FLOODING,MO
29,015,1987,Flood,SEVERE STORMS & FLOODING,MO
29,101,1987,Flood,SEVERE STORMS & FLOODING,MO
29,185,1987,Flood,SEVERE STORMS & FLOODING,MO
29,173,1987,Flood,SEVERE STORMS & FLOODING,MO
29,159,1987,Flood,SEVERE STORMS & FLOODING,MO
29,189,1987,Flood,SEVERE STORMS & FLOODING,MO
29,195,1987,Flood,SEVERE STORMS & FLOODING,MO
29,119,1987,Flood,SEVERE STORMS & FLOODING,MO
29,027,1987,Flood,SEVERE STORMS & FLOODING,MO
29,135,1987,Flood,SEVERE STORMS & FLOODING,MO
29,019,1987,Flood,SEVERE STORMS & FLOODING,MO
29,089,1987,Flood,SEVERE STORMS & FLOODING,MO
29,205,1987,Flood,SEVERE STORMS & FLOODING,MO
29,073,1987,Flood,SEVERE STORMS & FLOODING,MO
29,111,1987,Flood,SEVERE STORMS & FLOODING,MO
29,051,1987,Flood,SEVERE STORMS & FLOODING,MO
29,141,1987,Flood,SEVERE STORMS & FLOODING,MO
29,131,1987,Flood,SEVERE STORMS & FLOODING,MO
29,199,1987,Flood,SEVERE STORMS & FLOODING,MO
29,071,1987,Flood,SEVERE STORMS & FLOODING,MO
29,139,1987,Flood,SEVERE STORMS & FLOODING,MO
20,011,1987,Flood,SEVERE STORMS & FLOODING,KS
29,217,1987,Flood,SEVERE STORMS & FLOODING,MO
29,053,1987,Flood,SEVERE STORMS & FLOODING,MO
29,183,1987,Flood,SEVERE STORMS & FLOODING,MO
29,219,1987,Flood,SEVERE STORMS & FLOODING,MO
20,001,1987,Flood,SEVERE STORMS & FLOODING,KS
29,151,1987,Flood,SEVERE STORMS & FLOODING,MO
20,049,1987,Flood,SEVERE STORMS & FLOODING,KS
20,021,1987,Flood,SEVERE STORMS & FLOODING,KS
20,099,1987,Flood,SEVERE STORMS & FLOODING,KS
20,019,1987,Flood,SEVERE STORMS & FLOODING,KS
02,000,1987,Flood,"COASTAL STORM, HIGH WINDS & WAVES",AK
02,290,1987,Flood,SEVERE STORMS & FLOODING,AK
02,170,1987,Flood,SEVERE STORMS & FLOODING,AK
20,133,1987,Flood,SEVERE STORMS & FLOODING,KS
20,035,1987,Flood,SEVERE STORMS & FLOODING,KS
20,125,1987,Flood,SEVERE STORMS & FLOODING,KS
20,205,1987,Flood,SEVERE STORMS & FLOODING,KS
53,049,1987,Flood,SEVERE STORMS & FLOODING,WA
53,015,1987,Flood,SEVERE STORMS & FLOODING,WA
02,185,1987,Flood,"COASTAL STORM, HIGH WINDS & WAVES",AK
69,085,1987,Typhoon,TYPHOON KIM,MP
02,261,1987,Flood,SEVERE STORMS & FLOODING,AK
53,053,1987,Flood,SEVERE STORMS & FLOODING,WA
02,122,1987,Flood,SEVERE STORMS & FLOODING,AK
53,041,1987,Flood,SEVERE STORMS & FLOODING,WA
53,033,1987,Flood,SEVERE STORMS & FLOODING,WA
53,061,1987,Flood,SEVERE STORMS & FLOODING,WA
28,067,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MS
60,020,1987,Hurricane,HURRICANE TUSI,AS
23,013,1987,Flood,SEVERE STORMS & FLOODING,ME
23,011,1987,Flood,SEVERE STORMS & FLOODING,ME
64,060,1987,Typhoon,TYPHOON ORCHID,FM
60,010,1987,Hurricane,HURRICANE TUSI,AS
53,069,1987,Flood,SEVERE STORMS & FLOODING,WA
60,050,1987,Hurricane,HURRICANE TUSI,AS
23,009,1987,Flood,SEVERE STORMS & FLOODING,ME
23,007,1987,Flood,SEVERE STORMS & FLOODING,ME
23,005,1987,Flood,SEVERE STORMS & FLOODING,ME
60,040,1987,Hurricane,HURRICANE TUSI,AS
23,023,1987,Flood,SEVERE STORMS & FLOODING,ME
23,027,1987,Flood,SEVERE STORMS & FLOODING,ME
33,003,1987,Flood,SEVERE STORMS & FLOODING,NH
23,019,1987,Flood,SEVERE STORMS & FLOODING,ME
23,017,1987,Flood,SEVERE STORMS & FLOODING,ME
60,030,1987,Hurricane,HURRICANE TUSI,AS
23,021,1987,Flood,SEVERE STORMS & FLOODING,ME
33,005,1987,Flood,SEVERE STORMS & FLOODING,NH
23,001,1987,Flood,SEVERE STORMS & FLOODING,ME
23,015,1987,Flood,SEVERE STORMS & FLOODING,ME
23,025,1987,Flood,SEVERE STORMS & FLOODING,ME
33,019,1987,Flood,SEVERE STORMS & FLOODING,NH
25,021,1987,Flood,SEVERE STORMS & FLOODING,MA
23,031,1987,Flood,SEVERE STORMS & FLOODING,ME
25,003,1987,Flood,SEVERE STORMS & FLOODING,MA
33,013,1987,Flood,SEVERE STORMS & FLOODING,NH
33,011,1987,Flood,SEVERE STORMS & FLOODING,NH
25,013,1987,Flood,SEVERE STORMS & FLOODING,MA
33,015,1987,Flood,SEVERE STORMS & FLOODING,NH
25,027,1987,Flood,SEVERE STORMS & FLOODING,MA
25,009,1987,Flood,SEVERE STORMS & FLOODING,MA
33,009,1987,Flood,SEVERE STORMS & FLOODING,NH
25,015,1987,Flood,SEVERE STORMS & FLOODING,MA
68,190,1987,Fire,FIRE,MH
33,017,1987,Flood,SEVERE STORMS & FLOODING,NH
36,095,1987,Flood,FLOODING,NY
25,017,1987,Flood,SEVERE STORMS & FLOODING,MA
36,039,1987,Flood,FLOODING,NY
36,025,1987,Flood,FLOODING,NY
36,111,1987,Flood,FLOODING,NY
48,423,1987,Tornado,SEVERE STORMS & TORNADOES,TX
40,015,1987,Flood,SEVERE STORMS & FLOODING,OK
25,011,1987,Flood,SEVERE STORMS & FLOODING,MA
40,051,1987,Flood,SEVERE STORMS & FLOODING,OK
40,071,1987,Flood,SEVERE STORMS & FLOODING,OK
48,401,1987,Tornado,SEVERE STORMS & TORNADOES,TX
36,057,1987,Flood,FLOODING,NY
40,033,1987,Flood,SEVERE STORMS & FLOODING,OK
40,017,1987,Flood,SEVERE STORMS & FLOODING,OK
40,075,1987,Flood,SEVERE STORMS & FLOODING,OK
39,033,1987,Flood,SEVERE STORMS & FLOODING,OH
19,129,1987,Flood,STORMS & FLASH FLOODING,IA
19,137,1987,Flood,STORMS & FLASH FLOODING,IA
40,049,1987,Flood,SEVERE STORMS & FLOODING,OK
40,031,1987,Flood,SEVERE STORMS & FLOODING,OK
40,099,1987,Flood,SEVERE STORMS & FLOODING,OK
40,137,1987,Flood,SEVERE STORMS & FLOODING,OK
27,019,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
40,039,1987,Flood,SEVERE STORMS & FLOODING,OK
19,145,1987,Flood,STORMS & FLASH FLOODING,IA
40,087,1987,Flood,SEVERE STORMS & FLOODING,OK
40,073,1987,Flood,SEVERE STORMS & FLOODING,OK
39,101,1987,Flood,SEVERE STORMS & FLOODING,OH
40,019,1987,Flood,SEVERE STORMS & FLOODING,OK
40,083,1987,Flood,SEVERE STORMS & FLOODING,OK
27,119,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
19,071,1987,Flood,STORMS & FLASH FLOODING,IA
39,117,1987,Flood,SEVERE STORMS & FLOODING,OH
27,007,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
27,053,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
17,031,1987,Flood,SEVERE STORMS & FLOODING,IL
27,123,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
27,139,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
27,037,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
27,163,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
39,139,1987,Flood,SEVERE STORMS & FLOODING,OH
27,107,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
27,003,1987,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",MN
40,141,1987,Flood,SEVERE STORMS & FLOODING,OK
06,059,1988,Earthquake,EARTHQUAKE & AFTERSHOCKS,CA
69,100,1988,Typhoon,TYPHOON LYNN,MP
17,067,1987,Flood,SEVERE STORMS & FLOODING,IL
36,021,1988,Snow,SEVERE WINTER STORM,NY
17,043,1987,Flood,SEVERE STORMS & FLOODING,IL
36,001,1988,Snow,SEVERE WINTER STORM,NY
06,037,1988,Earthquake,EARTHQUAKE & AFTERSHOCKS,CA
36,083,1988,Snow,SEVERE WINTER STORM,NY
36,093,1988,Snow,SEVERE WINTER STORM,NY
69,120,1988,Typhoon,TYPHOON LYNN,MP
36,091,1988,Snow,SEVERE WINTER STORM,NY
36,027,1988,Snow,SEVERE WINTER STORM,NY
36,079,1988,Snow,SEVERE WINTER STORM,NY
36,115,1988,Snow,SEVERE WINTER STORM,NY
48,051,1988,Tornado,SEVERE STORMS & TORNADOES,TX
36,039,1988,Snow,SEVERE WINTER STORM,NY
48,313,1988,Tornado,SEVERE STORMS & TORNADOES,TX
69,110,1988,Typhoon,TYPHOON LYNN,MP
48,419,1988,Tornado,SEVERE STORMS & TORNADOES,TX
48,459,1988,Tornado,SEVERE STORMS & TORNADOES,TX
22,005,1988,Tornado,TORNADOES & FLOODING,LA
22,009,1988,Tornado,TORNADOES & FLOODING,LA
48,289,1988,Tornado,SEVERE STORMS & TORNADOES,TX
48,001,1988,Tornado,SEVERE STORMS & TORNADOES,TX
64,002,1988,Typhoon,TYPHOON NINA,FM
48,073,1988,Tornado,SEVERE STORMS & TORNADOES,TX
48,423,1988,Tornado,SEVERE STORMS & TORNADOES,TX
22,043,1988,Tornado,TORNADOES & FLOODING,LA
48,287,1988,Tornado,SEVERE STORMS & TORNADOES,TX
22,041,1988,Tornado,TORNADOES & FLOODING,LA
22,065,1988,Tornado,TORNADOES & FLOODING,LA
22,059,1988,Tornado,TORNADOES & FLOODING,LA
48,365,1988,Tornado,SEVERE STORMS & TORNADOES,TX
22,127,1988,Tornado,TORNADOES & FLOODING,LA
72,111,1988,Flood,SEVERE STORMS & FLOODING,PR
22,025,1988,Tornado,TORNADOES & FLOODING,LA
22,017,1988,Tornado,TORNADOES & FLOODING,LA
72,133,1988,Flood,SEVERE STORMS & FLOODING,PR
72,107,1988,Flood,SEVERE STORMS & FLOODING,PR
72,031,1988,Flood,SEVERE STORMS & FLOODING,PR
72,009,1988,Flood,SEVERE STORMS & FLOODING,PR
72,059,1988,Flood,SEVERE STORMS & FLOODING,PR
72,125,1988,Flood,SEVERE STORMS & FLOODING,PR
22,079,1988,Tornado,TORNADOES & FLOODING,LA
72,149,1988,Flood,SEVERE STORMS & FLOODING,PR
72,049,1988,Flood,SEVERE STORMS & FLOODING,PR
72,043,1988,Flood,SEVERE STORMS & FLOODING,PR
72,079,1988,Flood,SEVERE STORMS & FLOODING,PR
72,141,1988,Flood,SEVERE STORMS & FLOODING,PR
72,063,1988,Flood,SEVERE STORMS & FLOODING,PR
72,069,1988,Flood,SEVERE STORMS & FLOODING,PR
72,053,1988,Flood,SEVERE STORMS & FLOODING,PR
72,001,1988,Flood,SEVERE STORMS & FLOODING,PR
72,075,1988,Flood,SEVERE STORMS & FLOODING,PR
72,029,1988,Flood,SEVERE STORMS & FLOODING,PR
72,147,1988,Flood,SEVERE STORMS & FLOODING,PR
72,123,1988,Flood,SEVERE STORMS & FLOODING,PR
72,077,1988,Flood,SEVERE STORMS & FLOODING,PR
72,095,1988,Flood,SEVERE STORMS & FLOODING,PR
72,129,1988,Flood,SEVERE STORMS & FLOODING,PR
72,109,1988,Flood,SEVERE STORMS & FLOODING,PR
72,113,1988,Flood,SEVERE STORMS & FLOODING,PR
72,087,1988,Flood,SEVERE STORMS & FLOODING,PR
72,085,1988,Flood,SEVERE STORMS & FLOODING,PR
72,119,1988,Flood,SEVERE STORMS & FLOODING,PR
72,151,1988,Flood,SEVERE STORMS & FLOODING,PR
72,103,1988,Flood,SEVERE STORMS & FLOODING,PR
72,121,1988,Flood,SEVERE STORMS & FLOODING,PR
05,001,1988,Flood,SEVERE STORMS & FLOODING,AR
